ID,Income,CCAvg,Personal Loan,CreditCard
3371,59,0.9,0,0
3372,33,0.5,0,0
3373,81,4.9,0,0
3374,182,7.2,1,1
3375,61,2.2,0,0
3376,88,1.1,0,0
3377,170,2.8,0,0
3378,83,0.7,0,0
3379,44,0.6,0,1
3380,83,2,0,0
3381,21,0.8,0,1
3382,143,3.5,0,1
3383,103,2.8,0,0
3384,135,4.1,1,0
3385,162,8.6,0,0
3386,73,0.4,0,0
3387,142,0.8,1,0
3388,25,0.2,0,0
3389,115,3.3,0,0
3390,88,0.8,0,0
3391,73,0.3,0,0
3392,94,0.8,0,0
3393,58,1,0,0
3394,81,0.9,0,1
3395,113,2.1,0,0
3396,35,1.4,0,0
3397,65,0,0,1
3398,170,6.7,0,0
3399,62,2.4,0,1
3400,54,2.1,0,0
3401,39,1.2,0,0
3402,28,1.4,0,1
3403,95,0,0,1
3404,82,3.7,1,0
3405,21,0.6,0,0
3406,50,2.1,0,0
3407,34,2,0,1
3408,19,0.7,0,0
3409,71,1.9,0,0
3410,113,2,0,1
3411,9,0.2,0,0
3412,118,2,0,0
3413,79,4.9,0,0
3414,72,1.4,0,1
3415,18,1.3,0,0
3416,93,2.2,0,1
3417,62,0,0,0
3418,23,1,0,1
3419,40,1.4,0,1
3420,34,1.7,0,1
3421,114,0.8,0,1
3422,125,2.4,0,1
3423,41,1.4,0,1
3424,38,1,0,0
3425,45,0,0,1
3426,12,1,0,0
3427,115,1.5,0,0
3428,175,8,0,0
3429,24,0.9,0,0
3430,28,1.4,0,1
3431,32,0.3,0,1
3432,63,1.7,0,0
3433,32,1,0,1
3434,60,1.3,0,0
3435,53,1.6,0,0
3436,58,1.3,0,0
3437,42,2.5,0,0
3438,39,0.7,0,0
3439,72,2.8,0,0
3440,80,0.1,0,1
3441,39,0.6,0,1
3442,18,0.3,0,1
3443,30,0.5,0,0
3444,54,2.8,0,0
3445,128,0.9,0,0
3446,38,1.5,0,1
3447,120,7.4,0,0
3448,25,0.1,0,0
3449,85,1.9,0,1
3450,135,4.8,1,0
3451,14,0.5,0,1
3452,70,1.6,0,1
3453,23,0.4,0,0
3454,31,0.3,0,0
3455,132,0.3,0,0
3456,28,0.5,0,1
3457,125,4.7,1,0
3458,91,2.8,0,0
3459,191,2.8,0,1
3460,88,1.8,0,0
3461,84,2.4,0,1
3462,64,2,0,0
3463,28,0.5,0,0
3464,149,0.8,0,0
3465,172,4.25,1,1
3466,42,1.9,0,0
3467,53,1,0,1
3468,149,0.2,1,0
3469,113,1.8,0,1
3470,79,2.5,0,0
3471,175,0.5,0,1
3472,38,1.4,0,0
3473,120,3,1,0
3474,52,0.7,0,0
3475,42,0.7,0,0
3476,13,0.3,0,0
3477,141,6.9,0,0
3478,131,4.33,0,1
3479,133,1.5,1,0
3480,64,2.5,0,0
3481,49,1.5,0,0
3482,34,0.3,0,0
3483,91,4.3,0,0
3484,195,4.7,0,0
3485,53,2.5,0,0
3486,39,0.8,0,0
3487,20,1,0,1
3488,104,1.8,0,1
3489,51,1.1,0,0
3490,154,6.4,1,0
3491,38,1.33,0,0
3492,12,0.4,0,1
3493,28,0.6,0,1
3494,33,0.4,0,0
3495,31,1.5,0,0
3496,44,1.8,0,0
3497,49,2,0,0
3498,134,0.3,0,0
3499,182,0.8,1,0
3500,114,0.3,0,0
3501,90,2.8,0,1
3502,105,1.7,0,0
3503,58,2,0,0
3504,53,2.1,0,0
3505,15,0.6,0,0
3506,103,0.8,0,1
3507,58,1.8,0,1
3508,83,2.67,0,1
3509,125,4.3,1,0
3510,61,0.9,0,0
3511,69,2.33,0,0
3512,89,1.5,0,0
3513,70,2.9,0,1
3514,39,1,0,0
3515,41,1.2,0,0
3516,148,0.4,0,0
3517,38,0.6,0,0
3518,95,3.9,1,1
3519,129,6,0,0
3520,84,1.8,0,0
3521,29,1.3,0,0
3522,30,0.8,0,0
3523,90,0,0,0
3524,150,0.8,0,1
3525,15,0.9,0,0
3526,13,0.9,0,0
3527,9,0.2,0,0
3528,24,1.1,0,0
3529,41,2.2,0,0
3530,25,1,0,1
3531,49,2.8,0,0
3532,58,0.9,0,1
3533,141,0,0,1
3534,50,2.1,0,0
3535,61,2,0,1
3536,65,1.2,0,1
3537,112,0.3,0,0
3538,19,0.3,0,0
3539,23,0.1,0,0
3540,60,2.2,0,0
3541,30,0.3,0,1
3542,144,5.4,1,0
3543,118,3,1,0
3544,194,0,0,0
3545,109,1.1,0,0
3546,174,2.4,0,0
3547,34,1.1,0,1
3548,84,0.7,0,0
3549,41,2,0,1
3550,92,1.6,0,0
3551,19,0.75,0,0
3552,55,0.5,0,0
3553,22,0.5,0,1
3554,155,7,0,0
3555,72,2,0,0
3556,81,2.7,0,0
3557,30,1.7,0,1
3558,54,2.9,0,1
3559,60,2.5,0,0
3560,68,1.5,0,0
3561,65,2.2,0,0
3562,31,1,0,0
3563,169,6.5,1,0
3564,139,0.9,1,0
3565,29,0.6,0,0
3566,43,1.1,0,1
3567,80,2.8,0,1
3568,43,1.3,0,0
3569,194,4.5,0,1
3570,24,0.8,0,0
3571,32,0.6,0,1
3572,153,5.6,1,0
3573,30,0.4,0,1
3574,165,5.6,1,1
3575,64,0.3,0,1
3576,15,0.6,0,0
3577,70,0.3,0,0
3578,32,2,0,0
3579,128,4.1,1,0
3580,84,2.9,0,1
3581,62,2.2,0,1
3582,33,1,0,1
3583,65,0,0,0
3584,33,1.5,0,0
3585,15,0.8,0,0
3586,45,1,0,0
3587,132,3.9,0,0
3588,29,0.1,0,0
3589,65,0,0,0
3590,52,2.4,0,0
3591,64,0.1,0,1
3592,73,2.3,0,1
3593,20,0.67,0,0
3594,44,0.3,0,0
3595,79,2.5,0,0
3596,104,1.8,0,0
3597,88,4.7,0,0
3598,51,2,0,0
3599,61,0.9,0,0
3600,23,0.1,0,1
3601,38,2.1,0,0
3602,75,2.6,0,0
3603,42,0.1,0,1
3604,45,0.1,0,1
3605,59,0.5,0,0
3606,130,2.6,1,0
3607,9,0,0,1
3608,62,0.9,0,0
3609,202,4.7,0,0
3610,162,4.3,0,1
3611,93,1.6,0,0
3612,145,0.9,0,0
3613,99,4.6,1,1
3614,148,5.8,1,0
3615,154,5.4,1,0
3616,149,6,0,1
3617,69,1.5,0,0
3618,30,0.3,0,0
3619,48,1,0,0
3620,42,0.3,0,0
3621,132,0.3,0,0
3622,81,1.7,0,0
3623,60,3.8,0,1
3624,45,1.7,0,0
3625,70,1.4,0,0
3626,71,2.9,0,0
3627,28,1,0,0
3628,83,0.2,0,1
3629,131,3.4,0,1
3630,82,0,0,1
3631,79,4,0,0
3632,51,1.9,0,0
3633,111,6.3,0,1
3634,93,0.3,0,0
3635,73,2.3,0,0
3636,24,0.5,0,0
3637,64,0.9,0,0
3638,104,1,0,0
3639,38,1.9,0,0
3640,191,8.1,0,0
3641,53,1.67,0,1
3642,74,2.3,0,0
3643,21,0.7,0,0
3644,80,1.6,0,1
3645,41,2.5,0,0
3646,79,3.7,0,1
3647,141,6.9,1,0
3648,32,1,0,1
3649,38,2,0,0
3650,85,1.8,0,0
3651,93,0.8,0,0
3652,140,1.9,1,1
3653,69,2.2,0,1
3654,32,2,0,1
3655,61,0.9,0,0
3656,125,2.4,0,0
3657,30,1,0,0
3658,104,2.4,0,1
3659,24,0.1,0,0
3660,22,0.4,0,0
3661,59,2.4,0,0
3662,120,4.1,1,1
3663,164,0,0,0
3664,60,1.6,0,1
3665,43,1.9,0,0
3666,70,2.33,0,0
3667,51,2.8,0,0
3668,59,1.6,0,0
3669,129,0.3,1,0
3670,22,1.4,0,1
3671,29,0.4,0,0
3672,18,0.4,0,0
3673,65,0.5,0,0
3674,65,1.3,0,1
3675,38,0.2,0,0
3676,110,2,0,0
3677,22,1.5,0,0
3678,43,0.3,0,1
3679,30,0.6,0,0
3680,134,6.3,0,0
3681,32,1.3,0,0
3682,139,4.3,0,0
3683,45,0.7,0,0
3684,62,3,0,0
3685,51,1.7,0,0
3686,93,0.8,0,0
3687,122,1.3,0,0
3688,45,1.33,0,0
3689,179,8.1,0,0
3690,64,2.8,0,1
3691,41,1.1,0,0
3692,58,0.6,0,1
3693,64,2.2,0,0
3694,28,1.7,0,0
3695,21,0.67,0,0
3696,60,2.8,0,0
3697,78,0.2,0,1
3698,59,0.5,0,0
3699,59,0.5,0,1
3700,83,1.4,0,1
3701,128,5.7,0,0
3702,95,2.6,0,0
3703,160,4.3,1,0
3704,78,2.4,0,0
3705,184,5.1,1,0
3706,30,1,0,0
3707,51,1.6,0,0
3708,35,0.6,0,0
3709,74,4,0,0
3710,43,1.2,0,0
3711,23,1,0,1
3712,20,0.4,0,0
3713,112,0.6,0,0
3714,74,0.7,0,1
3715,65,0.4,0,1
3716,124,0.2,0,1
3717,65,2.5,0,0
3718,73,2,0,0
3719,8,0.1,0,1
3720,53,2.3,0,0
3721,131,2.6,1,0
3722,13,0.3,0,1
3723,60,2.4,0,0
3724,45,1.6,0,0
3725,39,2.1,0,0
3726,78,2,0,0
3727,43,0.5,0,0
3728,31,0.3,0,1
3729,118,2.4,1,0
3730,82,0.1,0,0
3731,112,2.5,0,0
3732,10,0.4,0,0
3733,18,0.9,0,0
3734,72,0.3,0,0
3735,72,0.2,0,0
3736,78,5.2,0,0
3737,78,1.8,0,0
3738,30,0.5,0,0
3739,45,1.4,0,1
3740,80,0.4,0,0
3741,174,4.7,0,1
3742,51,3.2,0,0
3743,181,6,0,1
3744,78,1.4,0,1
3745,79,1.6,0,0
3746,119,5.4,0,0
3747,49,1.2,0,1
3748,83,3.9,1,0
3749,100,2.7,0,0
3750,70,2.33,0,0
3751,52,0.5,0,0
3752,12,1,0,0
3753,82,1.3,0,1
3754,34,0.3,0,1
3755,112,2.4,0,1
3756,42,1,0,0
3757,83,2.2,0,0
3758,142,1.4,1,0
3759,199,6.67,0,0
3760,29,1.5,0,1
3761,70,1.4,0,1
3762,25,0.7,0,0
3763,84,1.1,0,0
3764,81,4.4,0,1
3765,15,0.4,0,0
3766,54,0.3,0,0
3767,108,3.8,1,0
3768,83,2.67,0,1
3769,62,0.7,0,1
3770,134,3.3,0,0
3771,75,2.33,0,0
3772,109,2,0,1
3773,152,3,0,0
3774,83,2.4,0,0
3775,52,1.8,0,0
3776,31,2,0,1
3777,135,2.7,1,1
3778,98,0.9,0,0
3779,14,0.6,0,0
3780,64,2.6,0,1
3781,109,6.8,0,0
3782,118,1.3,0,1
3783,80,2.2,0,0
3784,51,1.4,0,0
3785,115,3.8,1,0
3786,83,2.4,0,0
3787,90,0.3,0,0
3788,28,1.7,0,0
3789,82,2.5,0,1
3790,24,0.4,0,1
3791,71,1.7,0,1
3792,80,0.3,0,0
3793,109,1.7,0,0
3794,140,2.9,0,0
3795,39,0.2,0,0
3796,39,1.2,0,0
3797,50,2.4,0,0
3798,31,0.3,0,0
3799,35,1,0,1
3800,44,0.2,0,1
3801,35,0.5,0,0
3802,20,0.3,0,1
3803,10,0.7,0,0
3804,83,2,0,0
3805,203,8.8,0,0
3806,84,0.8,0,0
3807,41,0.8,0,0
3808,164,7.8,0,1
3809,152,6.5,0,0
3810,62,1.6,0,0
3811,12,1,0,0
3812,28,0.6,0,0
3813,52,2,0,1
3814,19,1.3,0,0
3815,35,1.3,0,0
3816,28,0.3,0,0
3817,70,2,0,1
3818,140,0.9,0,0
3819,102,2.3,0,0
3820,50,2,0,0
3821,61,2.3,0,1
3822,188,3.7,1,0
3823,178,9,1,0
3824,44,0.9,0,0
3825,12,1,0,1
3826,69,3.4,0,1
3827,132,5,0,0
3828,128,3.9,0,0
3829,44,0.8,0,0
3830,44,0.5,0,1
3831,34,2,0,0
3832,132,3.9,0,0
3833,158,2.1,0,1
3834,83,0.1,0,0
3835,28,1.4,0,0
3836,131,2.2,1,0
3837,31,0.5,0,1
3838,40,0,0,0
3839,71,1.8,0,0
3840,42,2,0,0
3841,35,0.1,0,0
3842,81,0.2,0,0
3843,91,2,0,0
3844,129,5.2,1,1
3845,75,2.7,0,0
3846,54,0.6,0,0
3847,43,1.5,0,0
3848,94,1.1,0,0
3849,84,1.3,0,1
3850,34,2,0,0
3851,15,0.8,0,0
3852,99,3.8,0,0
3853,15,0.4,0,1
3854,83,2,0,0
3855,83,1.8,0,0
3856,143,1.7,0,0
3857,81,2.6,0,0
3858,39,1.9,0,0
3859,158,0.4,1,1
3860,62,1.4,0,0
3861,64,0.1,0,1
3862,29,1.5,0,0
3863,64,2.5,0,0
3864,21,0.7,0,0
3865,142,2.8,1,1
3866,64,2.5,0,0
3867,40,1.8,0,1
3868,61,2.7,0,0
3869,44,0.3,0,0
3870,78,2.67,0,1
3871,25,0.9,0,0
3872,125,1.9,0,1
3873,63,1,0,0
3874,54,1.6,0,0
3875,92,0,0,0
3876,119,0.6,0,1
3877,40,2.4,0,0
3878,41,1,0,0
3879,81,0,0,1
3880,101,2.5,0,0
3881,25,0.5,0,0
3882,55,1.5,0,0
3883,43,2.1,0,1
3884,98,1.8,0,0
3885,112,2.3,0,1
3886,69,4,0,0
3887,79,1.7,0,1
3888,118,7.2,0,0
3889,81,2.67,0,1
3890,19,0.1,0,0
3891,139,2.9,1,0
3892,63,0.5,0,0
3893,102,1.4,0,0
3894,40,1.7,0,0
3895,44,0.3,0,1
3896,59,2,0,0
3897,224,6.67,0,1
3898,64,2.3,0,0
3899,129,3.3,0,0
3900,43,1.4,0,1
3901,12,0.4,0,1
3902,53,2.6,0,0
3903,39,2.1,0,1
3904,65,0,0,0
3905,18,0.4,0,1
3906,55,1.6,0,0
3907,60,2.5,0,0
3908,42,0.3,0,0
3909,44,0.1,0,0
3910,111,1.3,0,0
3911,62,1,0,0
3912,44,0.8,0,1
3913,69,1.5,0,0
3914,62,0.8,0,0
3915,35,1.8,0,0
3916,91,2.8,0,1
3917,12,0.2,0,0
3918,89,0.1,0,0
3919,65,1.7,0,0
3920,179,4.5,1,0
3921,82,1.5,0,1
3922,48,1.2,0,0
3923,20,1.5,0,0
3924,91,2.8,0,0
3925,122,6,0,0
3926,22,1.4,0,0
3927,43,1.3,0,0
3928,38,1.7,0,1
3929,61,2.67,0,0
3930,33,0.4,0,0
3931,145,2.9,0,0
3932,170,1,0,0
3933,55,0.7,0,0
3934,40,2.5,0,0
3935,68,0,0,1
3936,53,2.5,0,0
3937,63,0.8,0,0
3938,123,2.2,0,1
3939,13,0,0,0
3940,12,0.2,0,1
3941,53,2.5,0,0
3942,79,2.7,0,1
3943,89,0.1,0,0
3944,188,9.3,1,0
3945,62,1.4,0,0
3946,123,5.6,1,0
3947,40,2.4,0,0
3948,119,5,1,0
3949,123,3.1,1,1
3950,23,0.4,0,1
3951,62,1.5,0,0
3952,69,2.1,0,0
3953,124,3.9,0,1
3954,52,0.1,0,0
3955,134,3.1,0,0
3956,58,0.8,0,0
3957,45,0.5,0,1
3958,75,1.1,0,0
3959,23,0.4,0,0
3960,123,1.3,1,0
3961,48,2.2,0,0
3962,145,0.3,0,0
3963,31,1,0,0
3964,38,2.2,0,0
3965,78,1.9,0,0
3966,94,1.9,0,0
3967,84,2.9,0,0
3968,22,0.6,0,0
3969,78,0.2,0,1
3970,75,2.33,0,0
3971,71,2.2,0,1
3972,24,0.5,0,1
3973,112,4.33,0,1
3974,53,2.8,0,0
3975,41,0.5,0,0
3976,25,0.5,0,0
3977,42,2.5,0,0
3978,51,1,0,1
3979,19,0.3,0,0
3980,90,0,0,1
3981,89,1.4,0,0
3982,22,0.5,0,1
3983,119,1.5,0,0
3984,93,3.6,1,0
3985,18,0.3,0,0
3986,32,1.1,0,0
3987,182,2.6,1,1
3988,19,0.2,0,1
3989,85,3.4,1,1
3990,90,1.4,0,0
3991,59,3.7,0,0
3992,84,2,0,0
3993,95,3.9,1,0
3994,13,0.9,0,0
3995,88,0.8,0,1
3996,34,0.6,0,1
3997,11,0.6,0,1
3998,80,1.7,0,0
3999,41,1.33,0,1
4000,90,0.8,0,0
4001,93,3,1,1
4002,81,1.9,0,0
4003,60,2.8,0,0
4004,39,0.6,0,1
4005,22,0.7,0,0
4006,32,0.8,0,0
4007,28,1.2,0,0
4008,35,1,0,1
4009,154,7.5,1,1
4010,189,7.6,0,0
4011,40,1.9,0,0
4012,88,1.7,0,0
4013,124,0.6,0,0
4014,23,0.3,0,0
4015,23,0.7,0,1
4016,139,2,0,1
4017,173,2.7,1,0
4018,42,1.3,0,0
4019,161,2.9,0,1
4020,28,0.7,0,0
4021,191,5.2,1,1
4022,42,0.3,0,1
4023,81,4,0,0
4024,175,0.7,1,0
4025,82,0.1,0,0
4026,53,1.8,0,1
4027,142,5.5,1,0
4028,42,1.9,0,0
4029,64,2.9,0,0
4030,90,1.3,0,0
4031,44,0.8,0,0
4032,29,0.3,0,0
4033,93,1.6,0,1
4034,69,1.4,0,0
4035,82,1.7,0,1
4036,180,6.5,1,0
4037,13,0.7,0,0
4038,72,0,0,0
4039,54,1.7,0,0
4040,104,4.6,0,1
4041,44,1.9,0,0
4042,40,0.2,0,1
4043,190,4.5,0,1
4044,64,2.6,0,1
4045,9,0.3,0,0
4046,38,0.7,0,0
4047,72,2.6,0,0
4048,82,5.2,0,0
4049,48,1.6,0,0
4050,82,2.6,0,0
4051,14,1,0,0
4052,162,2.9,0,1
4053,54,1.7,0,0
4054,90,0,0,0
4055,64,1.7,0,0
4056,65,2.1,0,1
4057,113,6.3,0,0
4058,38,2.1,0,0
4059,65,1.5,0,0
4060,39,1.5,0,0
4061,174,6.7,0,1
4062,59,1.75,0,0
4063,43,1.7,0,0
4064,24,0.1,0,1
4065,50,0,0,0
4066,68,3.7,0,0
4067,61,2,0,0
4068,21,0.5,0,0
4069,21,0.5,0,0
4070,31,1.3,0,0
4071,70,0.7,0,0
4072,25,1,0,1
4073,78,1,0,0
4074,19,0.2,0,0
4075,23,0.3,0,0
4076,40,0.8,0,0
4077,22,0.3,0,0
4078,71,1.8,0,0
4079,58,3.6,0,0
4080,75,2.2,0,0
4081,40,2,0,1
4082,155,1.5,1,1
4083,83,2.2,0,0
4084,99,1.1,0,0
4085,59,0,0,0
4086,53,2.4,0,0
4087,11,0.2,0,0
4088,179,4.2,1,0
4089,71,1.75,0,0
4090,85,2.1,0,0
4091,49,2.1,0,0
4092,122,1.3,0,1
4093,171,3.3,0,0
4094,138,2.2,1,0
4095,8,0.4,0,0
4096,59,0.4,0,0
4097,49,2.8,0,0
4098,92,2,0,0
4099,75,0,0,0
4100,60,2.8,0,1
4101,41,1.7,0,0
4102,40,0.6,0,1
4103,81,0.4,0,1
4104,52,0.8,0,1
4105,25,1,0,0
4106,139,3.4,0,0
4107,54,1.2,0,0
4108,81,2.9,0,1
4109,73,2.2,0,1
4110,30,1,0,1
4111,59,2.4,0,0
4112,21,1.5,0,0
4113,65,0.7,0,0
4114,41,1.1,0,0
4115,52,0.1,0,0
4116,84,1.1,0,0
4117,135,7.2,0,0
4118,18,0.2,0,0
4119,34,0.7,0,1
4120,85,1.8,0,0
4121,23,1.4,0,0
4122,65,2.8,0,1
4123,195,2.9,0,0
4124,40,2.6,0,0
4125,141,0.2,1,0
4126,95,0.7,0,1
4127,23,1.3,0,0
4128,82,1.8,0,1
4129,53,1.9,0,0
4130,10,0.4,0,1
4131,75,1.9,0,0
4132,23,0.4,0,0
4133,133,2.6,0,0
4134,129,3.4,0,1
4135,85,0.1,0,0
4136,168,2.8,0,0
4137,83,2,0,0
4138,52,1.1,0,0
4139,114,0.6,0,1
4140,81,2.9,0,0
4141,32,1.5,0,0
4142,63,2.1,0,0
4143,70,1.6,0,0
4144,20,0.3,0,0
4145,138,3.3,0,1
4146,63,1.6,0,0
4147,85,1.3,0,0
4148,180,6.5,1,1
4149,80,2,0,0
4150,53,0.7,0,0
4151,72,1.7,0,0
4152,123,5.9,1,1
4153,91,0.8,0,0
4154,148,6.8,0,0
4155,163,1.3,1,0
4156,28,0.1,0,1
4157,193,8.6,0,0
4158,22,0.9,0,0
4159,74,0.7,0,1
4160,70,1.9,0,1
4161,11,0.1,0,1
4162,61,2.6,0,0
4163,41,0.8,0,1
4164,108,1.9,1,0
4165,23,1.1,0,1
4166,135,3.8,1,0
4167,30,0.7,0,0
4168,144,3.5,1,0
4169,139,0.4,1,0
4170,143,2.7,1,0
4171,44,1.2,0,1
4172,49,2.5,0,0
4173,75,0.1,0,0
4174,43,0.3,0,0
4175,59,0.5,0,0
4176,154,4.9,1,1
4177,75,0.7,0,1
4178,75,2.6,0,1
4179,88,1.6,0,0
4180,91,3.4,1,0
4181,11,0.67,0,1
4182,22,0.4,0,0
4183,49,0.8,0,1
4184,140,3.5,0,0
4185,99,2.4,0,0
4186,82,2.5,0,0
4187,10,1,0,1
4188,109,2.2,0,1
4189,45,1.3,0,0
4190,93,1.7,0,0
4191,89,3.9,1,0
4192,39,1,0,0
4193,21,0.2,0,0
4194,31,0.2,0,0
4195,31,0.5,0,0
4196,52,2.2,0,0
4197,13,0.9,0,0
4198,21,0.4,0,0
4199,50,1.7,0,0
4200,81,0.2,0,1
4201,74,1.9,0,1
4202,89,0.5,0,0
4203,82,0.9,0,0
4204,88,1.9,0,0
4205,61,2.1,0,0
4206,139,3.9,0,0
4207,29,1.3,0,0
4208,51,2.1,0,1
4209,58,1.8,0,0
4210,21,1.4,0,0
4211,43,1.67,0,0
4212,104,1.8,0,0
4213,9,0.5,0,0
4214,39,1.9,0,0
4215,89,2.7,0,1
4216,21,0.3,0,0
4217,173,3.1,1,0
4218,29,0.3,0,1
4219,43,0.2,0,1
4220,30,0.4,0,0
4221,39,0.1,0,0
4222,83,0.4,0,0
4223,58,0.7,0,0
4224,8,0.5,0,1
4225,39,1,0,1
4226,204,8.8,0,0
4227,45,1.8,0,0
4228,111,3.8,0,0
4229,83,2,0,0
4230,83,3,0,0
4231,115,2.8,0,1
4232,60,1.8,0,0
4233,53,1.8,0,0
4234,134,3.3,0,0
4235,91,0.8,0,0
4236,91,0.2,0,0
4237,128,3.9,0,1
4238,78,4.4,0,0
4239,161,7.6,0,0
4240,60,2.2,0,0
4241,161,4.1,0,0
4242,40,2,0,1
4243,68,0.2,0,0
4244,74,0.7,0,0
4245,55,2,0,0
4246,145,3.5,0,1
4247,24,1.5,0,0
4248,10,0.8,0,0
4249,138,3.9,0,0
4250,63,2.1,0,0
4251,54,0.1,0,1
4252,62,0.9,0,0
4253,81,0.1,0,0
4254,61,3,0,1
4255,68,1.6,0,0
4256,78,2.8,0,0
4257,165,7.6,0,0
4258,48,2.2,0,1
4259,155,7.2,1,0
4260,158,3.7,1,1
4261,52,1.4,0,0
4262,18,0.8,0,0
4263,42,1.7,0,0
4264,18,0.2,0,0
4265,40,0.3,0,1
4266,44,0.6,0,0
4267,11,0.2,0,1
4268,194,5.7,1,0
4269,108,2.4,0,0
4270,12,0.5,0,0
4271,19,1.5,0,1
4272,150,6.33,0,0
4273,89,1.9,0,0
4274,83,3.8,0,1
4275,79,2,0,0
4276,102,3.4,0,0
4277,155,7.3,0,1
4278,138,3.5,0,0
4279,51,1.7,0,1
4280,80,1.8,0,1
4281,135,3.3,0,1
4282,34,1.5,0,1
4283,195,6.33,1,0
4284,62,2.2,0,1
4285,173,3.3,0,0
4286,149,7.2,0,0
4287,20,0.2,0,1
4288,42,2.5,0,1
4289,28,0.6,0,1
4290,95,1.9,0,0
4291,95,0,0,0
4292,34,0.1,0,0
4293,191,4.3,1,0
4294,41,1.5,0,1
4295,150,7.4,0,0
4296,91,0,0,0
4297,84,2.2,0,0
4298,73,3.4,0,0
4299,122,0.3,0,0
4300,73,2.6,0,0
4301,20,0.3,0,0
4302,130,1.1,1,0
4303,85,3.4,1,0
4304,134,3.3,0,1
4305,98,1.8,0,0
4306,54,1.6,0,0
4307,41,2,0,0
4308,128,6,1,0
4309,132,2.6,1,0
4310,188,2.9,1,0
4311,170,6.1,1,1
4312,14,0.9,0,0
4313,93,2.8,0,0
4314,79,2.7,0,1
4315,79,2.2,0,0
4316,62,1.8,0,0
4317,95,0.2,0,0
4318,60,1.3,0,0
4319,75,1.5,0,1
4320,85,0.1,0,1
4321,143,4.1,0,0
4322,34,2,0,1
4323,44,1.7,0,0
4324,31,0.9,0,0
4325,13,0.8,0,0
4326,52,1.5,0,1
4327,42,0.2,0,0
4328,102,2.1,0,1
4329,143,6.4,1,0
4330,10,0.7,0,0
4331,44,1.1,0,0
4332,158,6,0,1
4333,12,1,0,1
4334,59,1.2,0,0
4335,92,1.9,0,0
4336,82,2.8,0,1
4337,44,0,0,0
4338,182,3.2,1,0
4339,121,0.4,0,0
4340,38,1.7,0,1
4341,92,2.7,0,1
4342,53,1.6,0,0
4343,45,2.3,0,0
4344,63,3.6,0,0
4345,181,8.1,0,0
4346,184,4.2,1,1
4347,33,0.5,0,1
4348,22,0.2,0,0
4349,99,2.7,0,0
4350,44,1,0,0
4351,101,3.4,0,1
4352,32,2,0,1
4353,59,2.67,0,0
4354,25,0.5,0,1
4355,140,5.6,1,0
4356,29,0.75,0,0
4357,35,0.7,0,0
4358,141,6.3,1,1
4359,75,2,0,0
4360,58,2.8,0,0
4361,41,1.1,0,0
4362,42,2,0,1
4363,55,1.1,0,0
4364,18,0.3,0,0
4365,75,2.3,0,0
4366,85,2.5,0,0
4367,43,1.1,0,0
4368,149,3.9,0,1
4369,25,1,0,1
4370,19,0.4,0,1
4371,18,0.4,0,0
4372,13,0.6,0,0
4373,41,2.4,0,0
4374,139,4.3,0,0
4375,62,2.33,0,1
4376,51,2,0,0
4377,71,3,0,0
4378,145,2.7,1,0
4379,45,1.2,0,0
4380,53,1.9,0,0
4381,64,1.5,0,0
4382,39,0.8,0,0
4383,38,2.2,0,0
4384,85,2.5,0,0
4385,61,2.7,0,1
4386,23,1.2,0,1
4387,122,2.4,0,0
4388,72,0.7,0,0
4389,123,7.3,0,0
4390,40,1.6,0,1
4391,62,2.8,0,0
4392,113,3.3,0,1
4393,81,3.8,0,0
4394,59,1.6,0,0
4395,25,0.7,0,0
4396,25,0.6,0,1
4397,14,0.5,0,0
4398,19,0.1,0,0
4399,61,2.5,0,0
4400,21,0.1,0,0
4401,44,1.33,0,0
4402,42,1.5,0,1
4403,52,1.4,0,0
4404,112,0,0,0
4405,34,0.4,0,0
4406,83,1.7,0,0
4407,24,0.4,0,0
4408,71,1.7,0,1
4409,181,2.3,1,1
4410,75,0.2,0,0
4411,153,3,0,0
4412,75,1.8,0,1
4413,19,0.4,0,0
4414,31,1.5,0,1
4415,178,8.5,1,0
4416,65,1.5,0,1
4417,8,0.3,0,0
4418,92,1.1,0,0
4419,145,1.8,1,0
4420,85,3.7,0,0
4421,149,4.7,0,0
4422,9,0.6,0,1
4423,164,3.8,1,1
4424,40,0.5,0,0
4425,54,2.5,0,1
4426,164,4,1,0
4427,140,4.6,0,0
4428,18,0.4,0,0
4429,12,1,0,0
4430,140,2.7,0,0
4431,24,0.8,0,1
4432,60,1.8,0,0
4433,50,0.8,0,0
4434,44,1.9,0,1
4435,51,2.2,0,0
4436,34,1.3,0,0
4437,33,0.5,0,0
4438,63,1.5,0,0
4439,22,0,0,0
4440,104,3.6,1,1
4441,75,0.3,0,0
4442,75,1.7,0,0
4443,62,3.6,0,1
4444,48,1.8,0,0
4445,73,2.8,0,1
4446,135,1.4,0,1
4447,61,2.2,0,1
4448,78,2,0,0
4449,40,0.9,0,0
4450,44,0.2,0,1
4451,45,2.5,0,0
4452,18,0.4,0,0
4453,53,2.3,0,0
4454,11,0.1,0,0
4455,38,0.6,0,0
4456,28,1.5,0,1
4457,35,0.3,0,1
4458,81,1.7,0,0
4459,90,0.8,0,0
4460,115,4,0,0
4461,78,0.2,0,0
4462,30,1.9,0,0
4463,39,0.8,0,1
4464,69,0.1,0,0
4465,29,0.2,0,1
4466,54,2.2,0,1
4467,60,2.8,0,1
